path,label,block_res_var_mean,block_res_var_std,chi_square_parity,even_odd_imbalance,gray_mean,gray_std,lsb_ratio,neighbor_absdiff_mean,neighbor_absdiff_std,res_kurtosis,res_mean,res_std
stego/4_-u8IUasRs_stego.png,1,353.1786804199,352.7555236816,2.9688313802,-0.0019429525,175.1618499756,68.0294265747,0.4990285238,17.5323295593,25.4526081085,6.1889625314,-0.0000000005,18.8700180054
cover/4ACB0cl1uoY.png,0,8.0724058151,30.5035896301,9.3799031576,0.0069071452,179.4570922852,24.7740192413,0.5034535726,1.8723096848,4.5202074051,62.2730246800,0.0000000251,2.8529858589
stego/4ACB0cl1uoY_stego.png,1,5.3085703850,28.9123096466,12.6010945638,0.0040028890,179.4632720947,24.9219264984,0.5020014445,1.2688487768,3.7927899361,102.8531098125,0.0000000228,2.3151664734
cover/4C8SyeE2fsQ.png,0,76.2707824707,114.8490829468,2.3243001302,-0.0034383138,126.5303802490,69.7310333252,0.4982808431,6.9018688202,13.1571445465,11.5428476115,0.0000000251,8.7767620087
stego/4C8SyeE2fsQ_stego.png,1,57.0117797852,99.1631851196,84.4191284180,-0.0103607178,126.5315399170,70.2479171753,0.4948196411,5.6732163429,11.4327316284,14.5789400383,0.0000000107,7.5882925987
cover/4EFSGT901Oo.png,0,52.7199859619,138.0194091797,4.0833333333,0.0045572917,145.8728942871,74.8484115601,0.5022786458,4.2859578133,11.3985252380,20.9753215506,0.0000000307,7.3204765320
stego/4EFSGT901Oo_stego.png,1,25.8007297516,93.2390975952,13.2496948242,0.0041046143,145.8782958984,75.0942535400,0.5020523071,2.8741552830,8.5479249954,37.9249597824,0.0000000139,5.1236171722
cover/4FUtVl7tw00.png,0,185.1152954102,168.2386474609,0.7578328451,0.0019632975,93.0945281982,57.0808181763,0.5009816488,13.8595714569,17.8587284088,6.3300279278,-0.0000000121,13.6606531143
stego/4FUtVl7tw00_stego.png,1,125.5475311279,140.0118865967,0.3598836263,0.0006764730,93.0963439941,58.5103187561,0.5003382365,11.3585300446,15.2852497101,7.8440367774,0.0000000023,11.2552900314
cover/4k-U1Wp2d00.png,0,190.3977508545,269.4057922363,2.8003133138,0.0037740072,61.7894134521,42.3862838745,0.5018870036,13.5816783905,17.5549488068,9.0807847810,0.0000000254,13.8435449600
stego/4k-U1Wp2d00_stego.png,1,185.5193176270,260.9929809570,2.0833333333,0.0016276042,61.7926368713,44.9644165039,0.5008138021,13.4186201096,17.3339748383,9.0357530262,0.0000000026,13.6667861938
cover/4OsJnt_qnlo.png,0,3.6319437027,20.9039878845,154.9804687500,0.0280761719,23.7402229309,25.0637302399,0.5140380859,1.0488836765,3.5073430538,125.5328113125,0.0000000021,1.9202749729
stego/4OsJnt_qnlo_stego.png,1,1.3649369478,11.2170219421,561.1878255208,0.0267130534,23.7435283661,25.1166419983,0.5133565267,0.6671378016,2.3408322334,249.5781773088,0.0000000045,1.1771246195
cover/4qZq7xlqpvM.png,0,161.4642944336,189.5282135010,0.3763020833,0.0013834635,73.0995788574,46.6910247803,0.5006917318,11.8977212906,17.1155948639,9.5806105433,0.0000000040,12.7506542206
stego/4qZq7xlqpvM_stego.png,1,123.2432937622,165.9676666260,1.2513020833,-0.0012613932,73.0991668701,48.3430061340,0.4993693034,10.0267992020,15.5204763412,11.1003881235,-0.0000000015,11.1446409225
cover/4SvKT6nFiog.png,0,204.2124023438,230.8942413330,0.0127156576,-0.0002543132,130.0715026855,68.1283340454,0.4998728434,13.0611362457,19.1385841370,6.8883760318,0.0000000149,14.3459663391
stego/4SvKT6nFiog_stego.png,1,194.6582641602,252.3473815918,2.4851531982,-0.0017776489,130.0732879639,69.8384628296,0.4991111755,12.2960529327,18.7298355103,8.1745814234,0.0000000084,13.9963111877
cover/4uKTkjE8Dyk.png,0,71.8532867432,92.9826812744,2.6956380208,0.0037027995,126.5572128296,38.9006843567,0.5018513997,9.5202932358,11.1635560989,7.7947946737,-0.0000000341,8.5128364563
stego/4uKTkjE8Dyk_stego.png,1,29.7983417511,38.9329986572,1.8740285238,-0.0015436808,126.5592346191,39.4581489563,0.4992281596,6.7598700523,7.9950194359,8.3968483659,-0.0000000063,5.4990615845
cover/4VabkPPg8PY.png,0,105.3968505859,155.5694885254,31.9419148763,0.0127461751,172.7775726318,64.3000259399,0.5063730876,9.2161340714,14.2226314545,10.3137709148,-0.0000000112,10.3304738998
stego/4VabkPPg8PY_stego.png,1,69.9443359375,130.2172088623,1.3595021566,-0.0013147990,172.7714080811,65.0219345093,0.4993426005,7.4703397751,11.8206167221,13.3071199254,0.0000000028,8.4154567719
cover/50WXpvPyO7g.png,0,20.1034297943,68.2367172241,117831.7588094075,-0.7741597493,3.0914158821,16.6532325745,0.1129201253,1.7106599808,8.1937322617,59.6424236044,0.0000000048,4.5282683372
stego/50WXpvPyO7g_stego.png,1,12.5333833694,43.2583808899,344381.7304687500,-0.6617431641,3.1501150131,17.1447105408,0.1691284180,1.2242802382,6.3126320839,82.0306247498,0.0000000001,3.5625059605
cover/5_ViQalsK3Q.png,0,198.7577209473,199.3882293701,4.4942220052,-0.0047810872,71.2396850586,65.2701797485,0.4976094564,14.0221977234,19.1396961212,9.2588795626,0.0000000187,14.1618041992
stego/5_ViQalsK3Q_stego.png,1,101.1004180908,140.3774108887,66.7629445394,-0.0092137655,71.2461547852,66.3682556152,0.4953931173,9.9259948730,15.1836366653,11.7330904612,-0.0000000061,10.1072711945
cover/5ErbZB4VY3M.png,0,61.8639602661,75.8228912354,11.0508015951,-0.0074971517,117.9929351807,74.1313934326,0.4962514242,7.1821708679,10.5552539825,7.5878501034,-0.0000000289,7.8876662254
stego/5ErbZB4VY3M_stego.png,1,36.0442504883,57.2890243530,29.9350789388,-0.0061696370,117.9960327148,74.4693984985,0.4969151815,5.6124272346,8.7868146896,12.6112986581,-0.0000000051,6.0295743942
cover/5eYdj1ZTOlc.png,0,102.9838943481,179.1847229004,22.8165893555,0.0107727051,99.2425842285,62.6936798096,0.5053863525,8.7192916870,14.1395063400,12.6947139003,0.0000000246,10.1931161880
stego/5eYdj1ZTOlc_stego.png,1,80.6299591064,152.7690124512,71.9075520833,0.0095621745,99.2468872070,63.4943351746,0.5047810872,7.7876911163,12.6411533356,14.3062513817,0.0000000061,9.0178813934
cover/5G-PIeppWZs.png,0,104.5713882446,117.7458114624,0.0833333333,0.0006510417,125.0769805908,47.4530105591,0.5003255208,9.3625993729,13.4030733109,7.1476121361,-0.0000000149,10.2553215027
stego/5G-PIeppWZs_stego.png,1,110.0149078369,139.0572967529,0.9057820638,0.0010732015,125.0829925537,48.7946853638,0.5005366007,9.1101655960,13.8225317001,8.2989682061,0.0000000035,10.5201168060
cover/5hc56cf64Gc.png,0,28.5517063141,65.6159820557,5259.2383626302,-0.1635538737,19.3033180237,27.3415927887,0.4182230632,3.0533699989,8.2232437134,17.4190192937,0.0000000033,5.3645744324
stego/5hc56cf64Gc_stego.png,1,16.2965316772,44.8686637878,16196.9897511800,-0.1435114543,19.3232994080,27.7465000153,0.4282442729,2.2329847813,6.6648435593,28.0377242047,-0.0000000016,4.0610370636
cover/5htXZu3V3oM.png,0,25.5692596436,80.6898117065,30.9805501302,-0.0125528971,37.9450149536,37.6314926147,0.4937235514,3.1805002689,7.4431958199,29.7489918563,-0.0000000056,5.0846428871
stego/5htXZu3V3oM_stego.png,1,15.2272644043,53.9024391174,267.7155812581,-0.0184504191,37.9478340149,37.9046554565,0.4907747904,2.2923474312,6.2193899155,40.2370790070,0.0000000031,3.9365200996
cover/5kGjw-8MJeU.png,0,60.1272506714,188.5991821289,163.6331380208,-0.0288492839,37.9654045105,48.2954635620,0.4855753581,3.6553163528,12.4108009338,25.9231728339,0.0000000107,7.8102822304
stego/5kGjw-8MJeU_stego.png,1,35.5696830750,129.1248931885,422.1196492513,-0.0231679281,37.9727401733,48.8147850037,0.4884160360,2.5763831139,9.8182430267,41.6790383394,-0.0000000057,6.0101475716
cover/5RY9GtjPXZM.png,0,7.4506907463,35.2563667297,0.8466796875,0.0020751953,51.6844673157,38.3129158020,0.5010375977,1.5151115656,4.7669758797,81.8039062653,-0.0000000109,2.7493298054
stego/5RY9GtjPXZM_stego.png,1,3.6380813122,21.4685287476,1.5441945394,0.0014012655,51.6913299561,38.3781356812,0.5007006327,1.0747179985,3.4273524284,130.5541425358,-0.0000000013,1.9230149984
cover/5tKA14ysaRs.png,0,86.5727539062,103.9616775513,20.5081380208,-0.0102132161,47.3241806030,33.2990837097,0.4948933919,8.5283336639,12.5686321259,10.9486361651,0.0000000126,9.3350687027
stego/5tKA14ysaRs_stego.png,1,71.6782531738,116.4037017822,30.3809407552,-0.0062154134,47.3279113770,34.6269035339,0.4968922933,7.2366595268,11.9790334702,16.9488482247,-0.0000000039,8.4932394028
cover/5ttEycWs3hs.png,0,50.8183441162,109.3890762329,0.3763020833,0.0013834635,189.8584442139,67.0648422241,0.5006917318,4.4782252312,12.1755084991,23.1251734657,0.0000001059,7.1921153069
stego/5ttEycWs3hs_stego.png,1,22.9763774872,67.5282745361,0.0013020833,-0.0000406901,189.8605651855,67.3198394775,0.4999796549,3.3017871380,8.5477914810,37.7009164762,0.0000000759,4.8331437111
cover/5WYKhfXZ7gs.png,0,110.6709594727,190.4657592773,176.4531453451,-0.0299580892,198.7682189941,76.4923400879,0.4850209554,7.3235034943,14.9707241058,11.4692417596,0.0000000142,10.5513763428
stego/5WYKhfXZ7gs_stego.png,1,108.8244247437,182.8573303223,438.6818898519,-0.0236180623,198.7738952637,77.3351974487,0.4881909688,7.3406600952,14.9341316223,11.5042723902,-0.0000000264,10.4617929459
cover/5YdyZZWSJvk.png,0,47.7973785400,98.8133926392,0.0449422201,0.0004781087,108.9755554199,33.8846473694,0.5002390544,5.8680276871,9.1488161087,16.5807184904,0.0000000092,6.9330039024
stego/5YdyZZWSJvk_stego.png,1,67.9383239746,149.7362365723,1.1427612305,-0.0012054443,108.9783630371,34.9883918762,0.4993972778,6.1268773079,11.1752128601,19.7632716655,0.0000000076,8.2609710693
cover/5zsuqCUXtq0.png,0,51.6387100220,98.4831848145,4.4180501302,-0.0047403971,122.4690399170,38.0697479248,0.4976298014,6.2634215355,10.7886381149,13.0549631891,0.0000000107,7.2130384445
stego/5zsuqCUXtq0_stego.png,1,24.7213802338,60.8829574585,392.1811981201,-0.0223312378,122.4820861816,38.5373992920,0.4888343811,4.2400126457,8.2613782883,20.7865248019,-0.0000000109,4.9985227585
cover/6-C0VRsagUw.png,0,28.3195571899,36.7624282837,3.6921386719,-0.0043334961,188.2664947510,38.3205032349,0.4978332520,5.1295199394,7.0321331024,8.9358820646,-0.0000000205,5.3412652016
stego/6-C0VRsagUw_stego.png,1,20.6609363556,32.8620872498,3.3370971680,-0.0020599365,188.2751007080,38.6656799316,0.4989700317,4.1237797737,6.2679429054,11.4199272800,-0.0000000192,4.5668869019
cover/67sVPjK6Q7I.png,0,49.2374610901,112.4426422119,356.4981282552,0.0425821940,184.7378234863,41.4919357300,0.5212910970,5.0477566719,10.8680438995,24.4412008043,0.0000000258,7.0419559479
stego/67sVPjK6Q7I_stego.png,1,53.1757431030,136.3190612793,1727.6250203451,0.0468699137,184.7432556152,42.2250099182,0.5234349569,4.8105249405,10.8701200485,23.0247978721,0.0000000029,7.3110709190
cover/6aLDv_mhVuk.png,0,110.9083709717,160.5323791504,0.7344563802,-0.0019327799,101.5169067383,71.4154205322,0.4990336100,9.7132253647,15.2288904190,11.6543096782,-0.0000000075,10.5755653381
stego/6aLDv_mhVuk_stego.png,1,75.3609008789,119.8843231201,0.9404500326,0.0010935465,101.5182342529,72.1030883789,0.5005467733,7.8877925873,12.7931823730,11.8766777001,0.0000000125,8.7187070847
cover/6bUmlGstym8.png,0,175.3858947754,181.4028167725,309.4482421875,-0.0396728516,78.6379699707,64.6005249023,0.4801635742,13.7708311081,17.7149066925,7.0813330473,-0.0000000249,13.2982254028
stego/6bUmlGstym8_stego.png,1,103.0459442139,151.9519805908,361.9694824219,-0.0214538574,78.6498184204,65.6615447998,0.4892730713,10.1524934769,14.8145103455,11.2438314297,-0.0000000005,10.1994924545
cover/6GTlIs8tmfE.png,0,18.6038742065,35.3546829224,3.3042195638,-0.0040995280,26.9136085510,24.8923759460,0.4979502360,2.8804950714,6.5194745064,75.8914972662,-0.0000000023,4.3271923065
stego/6GTlIs8tmfE_stego.png,1,21.8344554901,42.9732627869,3.1904296875,0.0020141602,26.9193935394,25.3898334503,0.5010070801,2.5546066761,6.9853239059,98.6628714767,-0.0000000035,4.6854281425
cover/6IEMJfojgOI.png,0,39.6745529175,75.2564773560,154.5315755208,-0.0280354818,62.9630889893,39.3668365479,0.4859822591,5.0622797012,9.0895690918,17.4960105449,-0.0000000035,6.3337836266
stego/6IEMJfojgOI_stego.png,1,25.8827247620,53.2369422913,134.6909383138,-0.0130869548,62.9736976624,39.8002624512,0.4934565226,4.1157922745,7.6073188782,20.5737724858,0.0000000029,5.1144404411
cover/6jhfleCGlSE.png,0,89.4277496338,125.0319290161,90.3208211263,0.0214335124,120.8274841309,62.9590721130,0.5107167562,10.1403970718,13.1751947403,8.7188118326,0.0000000107,9.4950056076
stego/6jhfleCGlSE_stego.png,1,62.5787887573,101.5402145386,366.7910970052,0.0215962728,120.8307418823,63.6048316956,0.5107981364,7.8631420135,11.3357286453,10.5848061173,-0.0000000081,7.9428424835
cover/6msS8vT5pzw.png,0,8.7400722504,22.5225238800,0.4160359701,0.0014546712,54.2048721313,18.6171417236,0.5007273356,1.7977828979,4.7363533974,31.9497782733,-0.0000000038,2.9660146236
stego/6msS8vT5pzw_stego.png,1,5.5617189407,17.9728298187,1.3125813802,0.0012919108,54.2086753845,18.8142833710,0.5006459554,1.4433114529,3.8827617168,41.2684297352,-0.0000000008,2.3673563004
cover/6O_Q5XfnIXA.png,0,14.8385143280,18.0523262024,91.6114095052,-0.0215861003,29.2328796387,25.9314594269,0.4892069499,4.1419157982,4.9438228607,7.3426099172,-0.0000000013,3.8624904156
stego/6O_Q5XfnIXA_stego.png,1,12.1523933411,16.2418251038,775.3927052816,-0.0314000448,29.2431259155,26.2215805054,0.4842999776,3.7481250763,4.5319247246,8.1639413445,0.0000000025,3.4969367981
cover/6p6WDodvR2Y.png,0,29.1634654999,49.8356781006,8.9430541992,-0.0067443848,157.2238769531,74.6151275635,0.4966278076,4.4800381660,8.1393241882,12.6164681967,-0.0000000102,5.4302864075
stego/6p6WDodvR2Y_stego.png,1,21.8900985718,39.4046897888,2.0898488363,-0.0016301473,157.2237548828,74.8023605347,0.4991849264,3.8141598701,6.9580168724,13.8045420155,0.0000000037,4.6981110573
cover/6uYGO15giQo.png,0,17.8254337311,19.0339164734,0.3229980469,0.0012817383,21.1050682068,15.0474243164,0.5006408691,3.9039657116,5.1270761490,14.2968986501,0.0000000078,4.2291173935
stego/6uYGO15giQo_stego.png,1,43.4158554077,49.9695472717,78.7968750000,-0.0100097656,21.1056327820,16.4674911499,0.4949951172,5.1928200722,8.3992500305,25.1552373220,-0.0000000056,6.5986676216
cover/6VmWnSCJSw8.png,0,86.3140869141,144.2116394043,1.5274251302,0.0027872721,64.2141952515,53.3979530334,0.5013936361,8.0741605759,13.9077291489,11.2184093845,0.0000000189,9.3508930206
stego/6VmWnSCJSw8_stego.png,1,58.7561111450,121.9887771606,4.4560546875,0.0023803711,64.2186126709,54.1059303284,0.5011901855,6.0788679123,11.6543226242,17.1510342564,0.0000000025,7.7078118324
cover/6xTKw5ufGTY.png,0,121.6549606323,107.5411224365,0.1175130208,-0.0007731120,180.2476196289,36.4371376038,0.4996134440,10.4350214005,13.0984926224,5.2391957494,-0.0000000134,11.0656490326
stego/6xTKw5ufGTY_stego.png,1,114.1326751709,101.0099792480,0.0006154378,0.0000279744,180.2496337891,38.2850646973,0.5000139872,10.3202295303,13.1664209366,5.4909989036,0.0000000119,10.7246494293
cover/72vLY-QMd3w.png,0,39.8104209900,74.8766403198,0.1469930013,-0.0008646647,82.6534118652,44.1284332275,0.4995676676,6.1558337212,10.2843875885,18.1906474439,0.0000000128,6.3537116051
stego/72vLY-QMd3w_stego.png,1,28.0170211792,63.6384544373,2.4145558675,-0.0017522176,82.6587677002,44.5296020508,0.4991238912,4.5779781342,8.3127346039,19.3245635316,-0.0000000037,5.3218927383
cover/795KLb6DI7E.png,0,5.6483359337,19.5136108398,9.5464070638,0.0069681803,145.2065734863,67.6774902344,0.5034840902,2.0351281166,3.8938941956,67.0211201036,0.0000000177,2.3909702301
stego/795KLb6DI7E_stego.png,1,3.1937847137,14.9700298309,2.8763020833,0.0019124349,145.2190551758,67.7150573730,0.5009562174,1.4345756769,2.9450967312,117.0349203488,-0.0000000041,1.7967871428
cover/79PlWbxj6LU.png,0,44.6792068481,84.9203262329,498.3032430013,-0.0503438314,78.9934844971,45.8023223877,0.4748280843,5.5949845314,9.5312070847,17.8427117378,0.0000000098,6.7183904648
stego/79PlWbxj6LU_stego.png,1,41.4833183289,84.8035583496,2101.9909718831,-0.0516993205,78.9979858398,46.3502883911,0.4741503398,5.0391721725,9.1760931015,20.3564229302,0.0000000112,6.4637794495
cover/7AbabK9lsB4.png,0,49.4323768616,134.7548828125,19.3405151367,0.0099182129,52.2383422852,57.1448402405,0.5049591064,4.0510678291,13.2208261490,29.7886103620,0.0000000065,7.0811481476
stego/7AbabK9lsB4_stego.png,1,17.5241813660,68.7179336548,26.7428029378,0.0058314006,52.2418746948,57.3811492920,0.5029157003,2.4278786182,8.6221313477,59.7806075192,-0.0000000026,4.2283911705
cover/7ALIbwRkwig.png,0,6.9362454414,11.8955316544,0.0913289388,0.0006815592,79.6502532959,31.4353637695,0.5003407796,2.5904054642,4.5034923553,16.5773759360,0.0000000018,2.6490767002
stego/7ALIbwRkwig_stego.png,1,3.9033267498,7.3676829338,3.0470581055,0.0019683838,79.6532135010,31.5165233612,0.5009841919,1.9930362701,3.2278282642,17.3969388261,0.0000000016,1.9870772362
cover/7D9QH-rUnq0.png,0,71.8823242188,84.4087448120,4146.9874877930,0.1452331543,11.3384571075,28.8162517548,0.5726165771,6.0052161217,11.4448747635,34.9410544337,0.0000000108,8.4946489334
stego/7D9QH-rUnq0_stego.png,1,112.6376419067,158.5735931396,6339.3779296875,0.0897827148,11.3268232346,30.9279613495,0.5448913574,6.3525619507,14.8235645294,31.2182879767,-0.0000000019,10.6361875534
cover/7DS9AKLs23o.png,0,54.9496612549,105.6189193726,1.6525268555,0.0028991699,170.8452301025,66.6849136353,0.5014495850,5.2708487511,10.9093227386,15.7076733143,-0.0000000303,7.4638934135
stego/7DS9AKLs23o_stego.png,1,37.2220764160,83.7764739990,1.0483601888,-0.0011545817,170.8505554199,67.0568313599,0.4994227091,4.2355895042,9.1800985336,22.1075188794,-0.0000000030,6.1415257454
cover/7FAFY8iYBXM.png,0,1.0962635279,9.7600765228,2.3935750326,-0.0034891764,84.0966644287,53.0146789551,0.4982554118,0.9083564281,1.9144662619,622.8874300616,-0.0000000186,1.0511683226
stego/7FAFY8iYBXM_stego.png,1,0.7916005254,7.7024779320,29.2236785889,-0.0060958862,84.0999145508,53.0254173279,0.4969520569,0.6654921770,1.4529533386,775.6337813930,0.0000000028,0.8955416083
cover/7FLh300YONc.png,0,56.8333282471,78.4649047852,0.2644042969,-0.0011596680,94.7754745483,43.7430458069,0.4994201660,7.2743248940,9.9630289078,9.2461225412,0.0000000217,7.5759592056
stego/7FLh300YONc_stego.png,1,57.8174667358,85.7633590698,0.0000457764,-0.0000076294,94.7747344971,44.5239334106,0.4999961853,7.2429881096,9.8061962128,9.8895126792,-0.0000000028,7.6408524513
cover/7FU42T_XgH8.png,0,189.1464996338,214.9825286865,0.0325520833,0.0004069010,125.4854736328,55.2804107666,0.5002034505,12.3414735794,17.2140369415,6.0325067384,0.0000000282,13.7841339111
stego/7FU42T_XgH8_stego.png,1,160.8492736816,199.2648620605,19.4000701904,-0.0049667358,125.4891662598,57.0800666809,0.4975166321,11.1708183289,17.0813274384,6.9100747249,-0.0000000014,12.7247581482
cover/7gA0_YvrasQ.png,0,15.6268787384,30.8554878235,0.8886922201,0.0021260579,165.9424133301,51.7025794983,0.5010630290,5.6659111977,7.8335638046,20.3367904563,-0.0000000028,4.0235834122
stego/7gA0_YvrasQ_stego.png,1,3.7144367695,12.4243135452,1.8127899170,0.0015182495,165.9473571777,51.7693023682,0.5007591248,3.1046180725,4.5452070236,49.8676528334,-0.0000000069,1.9787997007
cover/7i2EEVY_888.png,0,102.8978271484,159.5247039795,0.0968627930,0.0007019043,138.0063171387,54.6766586304,0.5003509521,7.6385025978,15.2866163254,11.7638015809,-0.0000000133,10.1845397949
stego/7i2EEVY_888_stego.png,1,59.7644081116,108.4311904907,0.3255666097,0.0006434123,138.0037689209,55.4191970825,0.5003217061,5.6832227707,12.3667268753,15.9596932611,0.0000000581,7.7688388824
cover/7ipfwE3beik.png,0,14.3284921646,38.9740562439,93.9575398763,-0.0218607585,26.3067779541,28.5082015991,0.4890696208,2.9275963306,6.5868330002,26.1391237703,0.0000000019,3.8087854385
stego/7ipfwE3beik_stego.png,1,5.2252550125,20.5803260803,1.2312011719,0.0012512207,26.3212852478,28.6435909271,0.5006256104,1.7773840427,4.4236698151,47.2849151388,-0.0000000012,2.3079104424
cover/7lUDryZFbbE.png,0,21.1819305420,79.9324569702,60.3288574219,-0.0175170898,215.9532012939,40.4777183533,0.4912414551,2.3779730797,8.4740066528,58.6900162926,0.0000000112,4.6569805145
stego/7lUDryZFbbE_stego.png,1,9.2861385345,46.4490394592,111.1159057617,-0.0118865967,215.9598846436,40.6515541077,0.4940567017,1.5709388256,5.8466572762,104.5017933239,0.0000000093,3.0756635666
